candidate_case_id,site,date,aqs_site_id,parameter_code,report_species_name,aqs_parameter_name,value,units,sample_duration,method_code,method_name,historical_cmb_input_identity,receptor_uncertainty
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88152,Phosphorus,Phosphorus PM2.5 LC,0.104,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88154,Selenium,Selenium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88160,Tin,Tin PM2.5 LC,0.009,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88161,Titanium,Titanium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88164,Vanadium,Vanadium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88165,Silicon,Silicon PM2.5 LC,0.157,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88166,Silver,Silver PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88167,Zinc,Zinc PM2.5 LC,0.188,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88168,Strontium,Strontium PM2.5 LC,0.0105,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88169,Sulfur,Sulfur PM2.5 LC,2.96,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88176,Rubidium,Rubidium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88180,Potassium,Potassium PM2.5 LC,0.214,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88183,Yttrium,Yttrium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88184,Sodium,Sodium PM2.5 LC,0.082,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88185,Zirconium,Zirconium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88301,Ammonium,Ammonium Ion PM2.5 LC,4.83,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88302,Sodium ion,Sodium Ion Pm2.5 LC,0.03,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88303,Potassium ion,Potassium Ion PM2.5 LC,0.2,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88305,Organic carbon,OC CSN Unadjusted PM2.5 LC TOT,24.3,Micrograms/cubic meter (LC),24 HOUR,813,Met One SASS Quartz - STN TOT,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88306,Nitrate,Total Nitrate PM2.5 LC,2.49,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88307,Elemental carbon,EC CSN PM2.5 LC TOT,3.46,Micrograms/cubic meter (LC),24 HOUR,813,Met One SASS Quartz - STN TOT,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-14,state_building,2008-11-14,02-090-0010,88403,Sulfate,Sulfate PM2.5 LC,7.3,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88102,Antimony,Antimony PM2.5 LC,0.016,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88103,Arsenic,Arsenic PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88104,Aluminum,Aluminum PM2.5 LC,0.051,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88107,Barium,Barium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88109,Bromine,Bromine PM2.5 LC,0.0041,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88110,Cadmium,Cadmium PM2.5 LC,0.005,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88111,Calcium,Calcium PM2.5 LC,0.0498,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88112,Chromium,Chromium PM2.5 LC,0.011,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88113,Cobalt,Cobalt PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88114,Copper,Copper PM2.5 LC,0.003,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88115,Chlorine,Chlorine PM2.5 LC,0.021,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88124,Gallium,Gallium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88126,Iron,Iron PM2.5 LC,0.116,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88128,Lead,Lead PM2.5 LC,0.0084,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88131,Indium,Indium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88132,Manganese,Manganese PM2.5 LC,0.001,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88134,Molybdenum,Molybdenum PM2.5 LC,0.002,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88136,Nickel,Nickel PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88140,Magnesium,Magnesium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88142,Mercury,Mercury PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88146,Lanthanum,Lanthanum PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88152,Phosphorus,Phosphorus PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88154,Selenium,Selenium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88160,Tin,Tin PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88161,Titanium,Titanium PM2.5 LC,0.001,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88164,Vanadium,Vanadium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88165,Silicon,Silicon PM2.5 LC,0.0373,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88166,Silver,Silver PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88167,Zinc,Zinc PM2.5 LC,0.057,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88168,Strontium,Strontium PM2.5 LC,0.002,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88169,Sulfur,Sulfur PM2.5 LC,0.922,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88176,Rubidium,Rubidium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88180,Potassium,Potassium PM2.5 LC,0.097,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88183,Yttrium,Yttrium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88184,Sodium,Sodium PM2.5 LC,0.002,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88185,Zirconium,Zirconium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88301,Ammonium,Ammonium Ion PM2.5 LC,1.23,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88302,Sodium ion,Sodium Ion Pm2.5 LC,0.03,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88303,Potassium ion,Potassium Ion PM2.5 LC,0.124,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88305,Organic carbon,OC CSN Unadjusted PM2.5 LC TOT,12,Micrograms/cubic meter (LC),24 HOUR,813,Met One SASS Quartz - STN TOT,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88306,Nitrate,Total Nitrate PM2.5 LC,1.33,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88307,Elemental carbon,EC CSN PM2.5 LC TOT,1.28,Micrograms/cubic meter (LC),24 HOUR,813,Met One SASS Quartz - STN TOT,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-17,state_building,2008-11-17,02-090-0010,88403,Sulfate,Sulfate PM2.5 LC,2.5,Micrograms/cubic meter (LC),24 HOUR,812,Met One SASS/SuperSASS Nylon - Ion Chromatography,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88102,Antimony,Antimony PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88103,Arsenic,Arsenic PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88104,Aluminum,Aluminum PM2.5 LC,0.002,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88107,Barium,Barium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88109,Bromine,Bromine PM2.5 LC,0.0023,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88110,Cadmium,Cadmium PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88111,Calcium,Calcium PM2.5 LC,0.0328,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88112,Chromium,Chromium PM2.5 LC,0.0024,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88113,Cobalt,Cobalt PM2.5 LC,0,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,not proven,not present in AirData daily file
fairbanks_state_building_2008-11-20,state_building,2008-11-20,02-090-0010,88114,Copper,Copper PM2.5 LC,0.0053,Micrograms/cubic meter (LC),24 HOUR,811,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,not proven,not present in AirData daily file
